Left,Right
29,10
54,78
104,128
82,55
139,126
105,122
30,55
123,41
23,30
52,102
54,29
92,20
71,52
76,106
144,95
142,96
43,47
51,52
16,148
103,59
7,88
17,25
35,46
94,81
53,59
121,23
9,55
41,111
83,117
54,133
77,128
6,39
96,84
12,69
76,26
32,4
25,31
114,125
6,131
83,1
83,110
31,81
113,75
45,65
144,108
133,1
138,52
61,56
66,142
14,120
26,15
39,24
136,114
71,10
147,52
36,147
74,69
79,43
144,83
118,50
107,133
73,21
82,107
7,142
102,44
52,126
105,149
91,72
18,92
19,28
104,11
34,121
120,133
75,102
52,68
81,129
147,58
33,69
53,61
91,60
36,138
76,87
61,96
3,18
2,1
42,111
77,140
54,102
120,115
22,107
59,44
99,12
25,93
105,90
137,27
72,59
50,30
89,8
42,78
12,37
77,122
93,62
67,58
82,97
85,106
114,50
148,26
102,7
49,89
102,67
12,85
129,77
115,103
97,81
80,11
109,93
118,12
6,125
138,105
98,145
100,115
48,144
134,74
80,46
82,10
59,47
131,79
40,16
133,110
29,26
65,63
59,62
117,122
44,149
78,58
116,120
128,31
89,45
3,59
49,35
132,40
141,103
91,70
37,85
114,4
85,136
33,44
100,84
22,133
22,105
60,17
35,24
87,63
97,74
148,39
40,109
141,113
79,52
37,8
92,83
104,130
55,38
26,119
121,135
90,24
112,17
125,133
80,56
34,110
136,107
145,18
112,7
62,137
27,16
5,50
111,98
48,54
22,4
141,25
123,96
105,79
46,147
87,119
124,139
146,87
56,121
79,146
3,12
138,59
50,71
3,8
62,5
88,52
139,143
62,73
90,31
44,29
49,98
13,28
42,145
138,26
18,128
117,128
131,101
40,32
134,54
79,148
21,6
106,127
44,81
106,70
135,143
118,43
16,128
68,75
49,39
138,146
15,79
110,134
15,116
2,76
93,20
98,138
138,63
21,36
149,45
7,93
142,135
70,53
104,13
1,149
65,94
34,4
54,82
114,49
46,5
120,140
59,126
2,63
34,89
43,41
107,102
91,89
122,83
115,48
61,78
86,104
69,27
89,38
147,6
149,143
139,96
57,108
146,38
133,115
63,30
114,47
134,84
28,49
35,147
70,50
63,96
95,81
37,7
9,84
117,36
105,107
27,100
64,38
107,64
3,31
104,95
125,40
23,119
46,89
78,23
113,24
41,11
122,119
99,19
53,104
94,135
2,75
53,95
38,72
78,39
80,31
10,26
112,86
48,56
48,62
95,68
83,22
123,100
3,4
126,146
5,129
62,43
110,85
4,103
31,69
136,16
105,28
126,28
8,51
107,58
5,115
85,37
101,27
46,116
104,125
41,24
81,75
65,30
94,82
83,138
104,9
26,27
48,28
113,76
23,101
93,90
87,106
33,73
58,73
6,97
119,149
27,78
13,6
134,29
23,87
147,73
92,134
111,96
134,108
83,84
126,1
14,31
91,120
90,131
10,38
118,114
26,81
144,128
59,38
19,83
83,132
123,33
131,85
28,142
89,128
84,8
81,146
74,85
56,90
39,85
29,43
128,110
60,78
97,15
65,95
96,52
35,101
120,149
147,33
69,97
145,1
7,32
31,135
120,100
53,142
15,108
125,126
54,65
148,105
84,126
131,146
91,95
38,74
98,63
95,76
57,109
49,12
15,61
121,147
108,37
79,41
56,144
149,145
5,9
31,34
66,85
141,1
119,33
37,88
10,107
72,46
51,22
145,33
140,90
16,103
136,89
9,60
138,13
103,51
57,27
52,64
88,92
88,19
83,149
107,109
70,17
78,115
51,136
93,46
138,92
50,140
117,108
107,121
54,40
27,2
4,129
66,110
36,114
60,2
38,13
73,144
142,9
74,41
145,82
39,73
8,119
95,102
89,44
131,38
87,6
118,30
20,122
34,133
73,81
149,117
24,85
83,14
82,40
4,134
21,14
89,138
132,53
67,141
97,95
103,68
35,132
110,66
148,42
33,8
25,68
33,6
94,149
22,65
59,93
145,104
59,2
13,7
11,139
91,10
92,7
116,6
122,28
115,102
39,32
21,111
29,91
98,99
80,83
108,142
32,109
135,146
70,22
10,148
119,7
29,23
148,29
128,108
13,80
72,9
77,16
89,6
75,60
129,20
119,74
53,77
18,28
147,41
72,36
40,1
142,126
31,82
66,100
97,117
102,76
136,20
16,146
125,14
14,127
135,65
100,56
60,80
60,97
103,87
134,7
70,29
87,148
136,126
117,142
131,44
115,107
22,96
8,100
43,116
98,20
62,12
82,105
57,110
88,60
41,15
14,65
68,66
117,12
68,109
43,95
67,13
66,118
120,5
59,58
128,9
143,101
19,126
96,94
138,83
149,34
119,139
92,89
52,124
93,45
40,70
71,49
48,82
113,128
73,97
36,87
84,68
4,60
124,126
104,139
91,131
118,149
74,6
80,99
96,142
142,122
77,57
65,69
81,105
118,18
53,90
5,46
24,95
97,104
115,45
97,28
55,147
113,127
18,55
95,91
72,31
6,143
46,53
78,127
110,142
106,27
140,107
110,5
140,49
86,61
146,117
66,96
127,16
34,51
37,61
85,8
9,117
33,109
27,46
35,131
58,65
47,29
25,16
94,29
67,47
3,80
9,147
103,127
16,94
80,20
32,127
135,97
9,11
133,108
107,140
106,37
32,115
7,55
86,89
52,94
107,86
59,148
97,40
121,39
47,23
98,77
10,109
103,52
31,20
80,63
96,65
124,40
106,52
121,67
62,39
85,34
83,115
85,88
73,85
140,113
148,127
142,50
33,106
144,66
129,51
60,94
10,100
13,105
138,5
112,135
33,110
73,32
85,45
140,72
80,129
132,39
132,61
105,45
52,69
86,27
18,96
59,138
98,120
138,47
34,138
89,18
60,54
66,43
129,12
128,68
140,61
16,42
72,66
96,107
78,119
106,36
101,32
115,141
61,17
145,93
64,141
29,146
85,110
35,113
3,128
99,134
91,20
49,58
31,89
28,73
58,10
48,21
6,137
47,70
48,20
130,80
112,91
77,14
35,1
30,124
85,104
61,38
25,61
140,77
74,76
90,41
48,114
36,32
11,125
8,106
63,125
54,49
3,36
56,148
33,76
30,8
95,147
41,38
80,102
61,109
139,61
45,7
61,141
64,80
73,101
121,80
120,3
35,6
95,43
82,44
107,62
84,61
111,20
14,119
15,132
105,112
2,47
76,64
127,100
36,132
93,27
77,80
113,5
2,143
42,68
115,124
56,67
16,108
26,130
55,28
102,22
149,135
21,105
121,123
77,92
17,73
45,37
64,138
106,69
53,54
60,26
3,66
116,114
53,30
50,2
115,89
21,127
125,3
119,35
88,118
144,14
59,3
98,74
77,76
126,61
81,72
26,18
32,75
55,11
140,138
134,137
52,53
75,54
90,93
90,140
128,125
113,15
56,28
105,100
88,84
70,40
138,51
125,138
72,22
90,78
145,116
130,113
47,54
48,26
86,68
86,107
141,28
30,26
65,105
125,68
33,86
92,1
41,13
91,84
1,50
116,117
135,111
75,9
97,47
90,132
16,59
135,118
103,141
143,35
74,35
94,28
99,43
43,144
124,149
141,35
114,85
140,18
64,101
14,121
30,89
57,3
22,78
45,129
84,41
64,96
108,67
12,93
12,19
18,85
104,89
32,78
21,25
143,33
72,92
120,36
145,11
21,106
84,104
41,138
103,1
9,41
68,2
45,110
92,14
30,64
3,14
104,124
9,50
138,123
149,119
118,150
30,130
86,136
4,2
112,144
142,111
89,101
140,43
8,44
112,73
58,93
127,94
139,116
83,74
53,50
22,85
59,110
1,24
34,134
74,103
10,49
117,59
137,37
92,114
135,102
105,1
15,46
9,76
63,84
8,145
12,129
90,136
6,132
19,45
64,58
107,68
14,39
119,87
68,97
38,35
86,90
129,38
38,105
89,47
95,97
45,32
55,48
116,4
51,79
46,105
79,66
6,102
37,89
115,61
4,142
41,132
123,34
30,103
108,87
112,3
4,58
41,49
67,26
38,32
48,39
34,143
55,22
72,26
25,85
69,16
81,99
132,60
30,86
109,123
49,110
113,10
142,114
120,78
2,33
38,22
127,66
46,142
21,28
136,60
21,133
90,122
17,117
94,101
35,124
110,112
52,92
4,146
22,72
55,2
62,81
34,42
145,25
4,13
12,96
65,86
120,54
147,9
4,86
40,87
71,47
135,2
142,27
54,103
24,37
26,60
77,136
131,113
21,17
98,137
134,136
101,141
36,54
29,11
67,25
52,47
97,39
42,117
22,90
69,88
58,149
44,75
7,140
99,119
132,76
15,123
28,62
87,94
149,58
6,65
18,118
79,106
45,134
71,86
37,75
2,64
17,138
149,97
124,71
108,149
109,64
120,42
2,127
141,114
142,140
77,86
86,102
105,98
68,77
107,128
115,40
13,116
114,36
106,98
147,87
1,76
131,39
42,118
78,131
61,5
86,125
111,3
108,89
29,17
54,51
88,49
128,42
59,114
11,52
39,50
36,93
53,22
113,12
60,112
129,124
57,119
28,114
21,78
83,122
4,121
64,106
136,111
71,61
110,117
148,57
111,67
31,85
103,24
129,88
2,40
102,12
42,29
107,70
148,55
148,35
39,19
74,141
69,60
34,79
48,63
16,131
15,77
84,40
60,117
8,93
71,44
5,30
31,122
109,69
51,13
135,9
33,31
129,80
29,32
102,141
130,52
141,9
36,61
78,54
2,23
113,41
22,51
1,134
49,38
119,63
110,7
98,90
135,6
3,108
109,74
96,112
6,141
28,16
68,106
32,144
103,6
104,107
70,38
36,20
4,70
137,4
91,63
37,56
143,29
144,74
76,65
105,142
108,109
102,39
34,36
42,20
23,98
83,40
33,103
61,129
43,106
74,113
39,64
36,30
19,69
148,21
102,139
143,12
141,91
110,57
137,30
137,122
86,41
147,91
127,89
91,25
123,4
148,59
8,47
12,51
137,110
14,135
14,130
31,109
122,27
120,84
9,132
102,110
3,53
67,87
63,5
143,61
128,21
27,85
123,136
78,52
43,23
87,21
58,86
21,74
89,137
125,118
42,106
84,51
116,94
72,77
87,72
81,25
118,95
95,73
127,48
46,98
131,83
25,34
114,31
53,80
128,101
22,92
53,135
123,18
39,48
121,13
131,149
108,26
55,131
63,77
122,110
7,8
43,40
54,42
33,66
17,53
131,16
80,145
140,58
13,34
97,109
114,53
19,118
15,11
144,51
141,127
102,87
142,65
64,60
50,19
78,126
49,52
8,2
27,29
25,56
2,118
76,121
108,42
55,89
100,146
24,21
15,56
130,19
92,33
21,72
24,87
136,52
139,102
145,132
148,52
71,103
125,79
77,116
85,25
28,133
137,105
22,137
56,128
106,138
128,81
74,56
31,50
143,82
87,95
75,64
91,146
42,27
99,91
82,140
91,5
77,82
47,52
17,76
96,66
32,126
98,82
143,97
63,46
75,92
90,71
107,85
110,144
48,104
132,95
64,114
36,17
40,26
111,37
98,143
138,109
79,63
147,101
45,57
120,148
14,94
7,53
128,33
65,59
67,9
70,27
11,15
39,145
135,99
129,50
91,23
138,132
127,15
87,149
106,7
121,72
107,41
140,25
103,131
108,83
79,49
68,4
30,5
28,120
18,144
83,11
3,6
120,143
5,95
56,130
91,67
14,103
99,1
148,44
91,14
17,92
12,113
134,27
125,21
54,53
62,42
63,68
99,45
96,140
133,67
67,118
19,81
78,75
108,58
40,65
79,46
57,72
84,46
86,24
56,33
83,32
64,16
109,47
139,118
13,53
123,145
98,91
90,49
56,95
130,139
85,127
72,8
149,23
144,116
117,118
1,39
12,108
127,52
20,137
126,139
31,147
65,138
124,148
91,126
143,137
98,59
67,103
23,130
75,123
118,77
55,72
129,73
16,55
113,8
139,38
11,80
128,129
38,146
39,98
74,124
31,100
72,38
5,117
35,110
77,104
76,74
118,21
106,77
139,142
45,103
104,100
100,94
3,38
38,3
124,19
103,42
42,30
57,56
140,104
23,120
65,146
117,47
23,111
71,26
68,99
34,78
80,118
63,99
24,33
85,39
42,32
30,49
116,77
8,21
131,122
7,109
12,143
90,59
100,75
76,9
26,46
3,149
114,103
102,94
9,52
16,31
82,85
40,148
28,18
130,38
38,47
53,92
132,22
84,136
46,81
26,109
71,107
70,7
113,84
23,50
1,133
94,66
146,134
83,33
87,40
117,50
33,42
139,24
37,20
111,138
30,105
2,8
70,119
113,18
129,52
127,75
110,52
80,77
59,88
32,146
115,138
109,27
125,38
68,35
52,135
96,90
64,61
89,7
16,21
44,139
32,13
84,137
78,105
36,90
138,135
8,50
50,44
79,145
138,75
92,97
37,79
5,66
139,105
126,103
108,30
119,82
10,116
102,16
56,61
76,132
18,26
59,108
145,95
130,61
113,50
4,48
9,42
147,128
5,99
88,32
26,5
2,9
54,118
82,22
124,70
29,120
36,116
32,9
58,143
84,1
82,106
15,50
36,27
54,96
54,112
113,82
9,95
144,119
120,94
76,34
129,45
80,3
132,45
63,49
69,119
145,58
43,104
43,68
85,36
22,69
5,91
117,143
117,109
134,36
13,104
43,35
112,104
18,41
48,52
102,57
14,149
49,87
141,36
79,87
110,3
131,87
19,132
68,63
120,122
17,10
33,114
83,20
29,73
89,10
141,132
14,122
80,95
55,76
132,99
125,55
50,145
110,118
145,76
143,51
22,44
66,35
58,92
144,37
3,72
123,57
44,49
70,28
2,7
53,91
13,32
3,58
70,37
140,101
144,60
25,51
59,31
21,61
3,13
99,150
114,118
9,14
111,6
58,88
66,103
127,64
59,52
118,148
69,35
129,128
131,74
115,69
95,136
119,48
86,13
119,118
101,21
132,11
124,74
47,22
59,122
14,85
63,100
110,106
102,63
4,34
82,48
41,140
24,29
70,21
54,145
83,109
19,68
44,28
124,84
12,107
1,77
10,39
86,48
68,88
103,74
149,28
76,11
83,114
86,137
124,125
107,105
11,74
56,58
16,113
39,109
141,150
121,69
28,83
149,70
109,108
16,134
61,1
145,98
103,65
81,56
113,114
111,15
44,57
13,52
119,9
85,11
42,100
31,125
134,125
90,7
85,139
61,99
48,43
68,93
1,139
95,71
125,44
23,126
18,119
64,111
130,107
62,100
118,13
51,35
5,111
80,1
29,60
9,12
63,92
30,101
16,41
76,81
132,55
126,4
123,133
64,8
110,84
53,125
62,47
66,106
66,69
98,106
25,90
121,70
74,99
1,32
67,123
55,90
113,36
84,123
46,51
73,17
121,18
67,77
89,75
20,29
85,92
58,11
78,34
18,101
87,98
48,108
32,119
15,58
90,64
38,118
25,12
134,142
46,117
139,49
132,144
74,91
116,121
110,55
7,102
59,112
127,40
85,66
43,56
35,20
61,69
131,123
102,123
115,91
51,29
37,142
76,7
98,94
35,119
90,101
93,36
111,72
124,133
6,104
86,123
145,3
26,86
124,90
132,133
29,131
41,89
5,110
58,28
104,84
101,16
132,2
32,46
117,11
111,141
111,31
24,138
55,79
3,10
52,86
79,128
91,47
88,140
21,22
23,146
49,65
67,149
86,50
138,77
104,82
101,4
126,20
82,116
90,98
128,39
53,109
100,22
79,55
22,110
62,106
107,115
40,55
98,40
129,40
126,134
101,37
13,40
64,13
95,120
23,12
126,10
123,23
24,144
62,59
113,134
80,62
99,105
45,140
28,64
45,3
39,37
101,95
65,102
132,83
147,71
2,140
88,21
31,48
71,111
86,5
35,79
16,40
127,50
41,141
98,13
134,37
69,100
111,53
136,133
106,123
114,61
12,79
82,2
120,71
132,136
149,69
148,76
137,9
18,141
67,122
91,53
148,22
13,15
143,41
146,4
101,66
7,72
142,118
82,67
36,109
118,55
116,69
74,50
130,86
62,142
138,34
25,108
51,17
19,79
30,131
87,17
64,27
135,41
118,91
23,94
35,106
115,29
58,87
55,119
69,135
1,63
93,63
108,122
145,66
131,15
73,118
68,74
104,65
142,106
86,135
100,109
73,57
65,51
34,1
12,144
32,27
122,91
125,25
93,52
129,130
37,51
42,123
101,80
121,86
132,88
7,136
104,30
83,95
129,15
92,72
76,41
114,15
34,65
82,71
128,69
135,94
5,22
18,2
60,89
102,140
102,6
30,114
119,137
128,25
137,139
72,143
27,47
17,143
74,129
66,62
15,78
17,8
101,73
117,104
3,79
145,42
87,56
137,89
39,138
94,45
79,67
102,20
12,17
73,74
143,94
98,149
34,109
91,54
149,114
115,135
31,124
130,116
146,11
66,123
58,131
29,76
94,145
16,37
1,114
122,149
149,120
42,12
113,14
39,127
136,117
40,122
52,74
133,79
128,14
72,139
119,98
120,11
2,93
113,91
124,1
96,49
147,132
121,76
126,2
140,30
106,96
74,43
62,69
71,76
39,94
115,67
58,1
5,134
120,82
40,33
87,32
57,89
101,143
143,103
21,140
2,27
18,125
39,99
71,113
147,74
61,104
58,4
50,25
95,25
107,120
7,104
85,140
121,130
37,143
127,22
88,63
19,23
141,37
145,73
48,67
102,71
97,36
44,126
90,10
18,64
145,103
69,26
142,91
72,118
8,120
97,137
108,135
133,33
140,103
101,104
86,7
85,38
78,16
8,110
54,11
40,140
75,20
72,122
10,23
40,102
62,18
98,122
71,75
135,69
88,45
14,40
133,145
46,4
7,15
121,21
3,111
120,25
82,125
16,53
126,41
41,21
134,6
93,39
90,13
137,84
102,36
92,85
116,128
47,51
69,79
134,102
58,2
6,135
7,133
67,146
109,23
29,61
8,90
64,143
42,57
138,10
121,139
105,137
17,121
144,64
9,96
79,130
117,55
133,42
74,65
62,126
83,79
51,18
19,29
60,121
20,138
78,77
117,148
18,102
47,144
27,134
66,13
11,82
117,51
17,145
49,54
135,74
18,34
2,59
19,106
95,108
26,133
13,112
102,88
108,7
13,138
141,62
68,9
73,22
60,61
18,51
131,65
149,100
70,34
137,97
114,55
132,123
108,115
131,80
71,120
37,45
3,117
94,117
71,95
47,95
108,105
56,140
35,108
99,148
80,149
17,46
86,12
19,99
62,13
126,33
120,136
59,117
15,27
27,21
102,27
20,84
147,146
138,66
28,121
70,129
76,10
27,94
35,99
85,146
19,12
97,59
13,118
92,18
101,41
92,69
5,26
51,5
116,53
147,57
90,5
60,128
59,11
12,141
142,85
12,52
41,84
83,60
53,131
10,40
43,71
37,32
60,23
49,42
141,120
54,6
35,112
131,14
28,37
139,16
2,48
78,90
83,25
94,43
140,76
13,48
43,2
58,108
41,119
27,3
139,32
46,23
31,18
119,92
13,93
128,117
122,137
38,75
34,75
115,39
54,12
86,133
7,66
53,113
99,3
106,129
36,117
69,44
117,81
126,96
96,91
6,119
32,96
117,94
138,20
32,48
10,103
42,58
6,61
86,34
4,27
71,80
135,24
88,146
134,147
51,92
130,20
84,2
107,44
65,43
42,17
56,126
85,142
118,20
59,97
25,121
112,110
54,64
67,39
104,126
27,77
67,85
84,101
63,39
98,53
88,142
98,65
120,60
9,20
142,56
53,106
34,61
148,34
103,14
73,77
4,36
58,18
114,113
122,138
28,60
5,82
69,138
131,102
63,141
77,79
49,133
61,105
133,34
74,15
106,88
141,93
88,132
105,4
77,117
116,133
123,89
140,79
61,19
134,138
34,30
71,141
123,17
66,36
17,26
74,31
73,8
86,14
107,119
81,142
42,130
70,46
149,5
47,27
112,38
82,30
45,36
101,59
24,40
89,36
135,68
145,137
94,48
65,100
34,81
35,138
38,46
31,143
125,39
126,123
4,139
30,29
7,94
82,141
39,51
92,5
69,89
148,9
92,9
118,83
144,124
85,128
20,123
31,11
23,104
133,127
39,69
135,5
84,114
100,148
116,32
79,139
147,93
95,137
81,115
106,83
138,101
22,109
105,106
119,30
104,74
76,22
117,88
147,36
11,54
44,80
75,106
21,126
62,24
97,49
50,78
39,67
97,8
82,31
123,8
133,12
84,87
25,59
55,23
141,96
75,79
66,50
100,59
149,147
111,70
58,43
74,125
118,48
124,137
101,5
57,80
26,73
131,46
25,57
88,82
118,27
142,8
9,102
61,92
141,67
37,132
114,99
16,89
57,129
43,91
100,102
67,116
35,149
119,65
109,73
35,144
104,58
98,134
17,136
53,93
107,83
11,57
97,76
73,26
4,127
42,13
117,125
80,111
7,3
46,130
34,106
11,86
149,111
33,22
146,133
55,18
131,125
119,41
111,14
49,129
78,19
77,135
11,68
42,149
74,109
3,73
61,52
94,90
10,106
133,46
2,77
145,4
53,81
72,30
15,113
17,49
128,38
68,117
52,71
95,3
5,37
121,83
100,67
46,128
135,43
145,48
132,51
55,84
122,72
23,89
86,134
77,112
122,40
41,68
134,15
23,116
97,144
41,148
100,13
129,119
95,77
38,59
89,31
44,50
31,80
104,116
48,93
54,113
46,85
120,61
90,118
7,135
87,10
93,16
140,28
133,40
1,49
93,125
2,139
16,62
120,47
129,41
140,15
8,11
96,79
50,62
70,146
117,124
16,57
110,131
52,61
88,36
116,43
62,71
117,86
98,95
17,42
7,39
98,2
128,30
124,112
38,112
18,60
19,15
50,86
126,118
120,116
130,30
82,1
15,120
76,82
38,97
56,64
1,129
87,36
123,144
72,147
13,55
22,55
134,148
33,54
132,29
51,120
75,15
4,110
101,94
11,93
141,85
51,104
40,120
107,81
91,75
5,74
49,22
93,58
142,46
102,133
69,72
26,33
121,103
125,105
69,123
119,78
78,89
3,65
23,16
141,92
17,41
139,98
127,146
61,123
136,112
54,10
92,73
129,62
66,71
96,93
134,47
149,2
22,42
37,102
50,41
1,122
21,3
44,96
115,21
25,66
88,106
41,83
129,71
130,43
43,8
43,92
43,149
16,104
129,47
29,47
48,95
95,83
15,7
136,113
124,88
93,133
24,130
10,60
45,72
122,147
64,127
147,97
118,57
21,110
123,113
12,75
63,62
127,57
16,38
75,99
79,116
56,73
3,15
142,70
108,95
45,59
56,125
71,119
76,55
131,66
7,43
56,30
23,99
105,9
86,140
6,109
139,137
132,41
148,16
13,63
83,9
89,108
146,16
3,33
19,6
107,8
83,142
70,59
2,107
75,144
70,96
105,144
75,31
7,17
139,69
130,82
92,62
109,31
22,149
103,17
100,66
146,119
127,69
81,141
37,147
75,35
15,104
83,49
83,112
95,22
1,120
129,67
49,85
149,124
28,68
64,134
70,123
53,12
25,137
89,51
69,23
32,97
63,64
94,59
147,20
11,107
13,75
70,54
113,63
87,39
52,90
146,8
25,22
117,127
44,66
3,34
113,33
43,90
54,46
115,142
49,68
58,42
33,16
104,10
121,4
94,132
132,130
95,99
132,102
81,64
27,126
44,127
49,130
77,45
69,148
98,32
138,117
37,105
54,138
28,129
103,125
60,53
117,100
64,55
13,97
20,63
111,28
24,53
122,8
137,35
108,79
79,58
37,29
52,105
90,69
143,49
49,71
25,77
14,74
69,96
86,3
101,1
146,89
11,8
26,106
9,101
41,57
21,135
43,121
9,77
83,99
73,14
33,75
34,45
64,50
143,3
127,67
82,36
66,47
73,100
112,58
6,127
56,19
64,32
85,122
18,75
121,128
40,119
69,54
61,45
40,75
46,33
134,143
12,106
95,33
110,121
41,128
102,111
43,22
101,93
36,80
33,24
122,29
44,108
121,42
99,122
32,72
100,111
33,78
99,141
6,114
122,99
10,149
78,68
41,88
45,83
40,97
34,146
33,119
11,142
129,91
140,62
114,6
83,6
143,126
93,109
118,134
57,143
122,17
110,33
18,123
134,33
66,108
40,46
108,43
118,80
52,62
75,11
116,19
108,121
107,147
88,101
78,32
113,58
130,77
53,66
13,41
149,10
88,40
60,67
58,61
70,64
47,32
148,99
84,106
13,9
44,27
98,21
116,81
77,31
69,105
72,16
90,34
104,145
127,58
66,109
60,72
85,49
61,71
39,125
68,96
142,99
49,132
74,34
54,134
24,26
53,107
134,113
38,119
70,56
98,52
117,7
43,39
100,93
88,18
144,127
67,15
4,119
20,30
133,27
146,54
102,100
23,37
37,125
80,36
136,48
33,132
139,22
112,39
46,120
90,27
127,76
36,10
83,5
54,8
12,132
45,50
16,63
116,28
30,134
86,93
126,18
142,67
78,59
104,53
37,127
144,26
99,78
116,13
20,75
131,94
142,54
130,42
49,43
6,100
68,148
53,128
40,18
88,69
57,114
28,30
96,10
30,9
116,139
49,11
65,91
29,18
113,38
75,8
74,122
61,46
14,27
40,14
56,77
129,96
84,13
126,7
145,123
95,14
146,71
87,114
107,12
135,70
111,102
64,100
109,138
49,62
83,146
122,144
139,30
78,37
15,110
10,33
34,139
101,22
92,55
105,55
70,99
137,79
8,69
115,118
35,134
63,16
27,113
107,76
65,58
81,137
79,131
140,66
82,137
147,54
140,94
56,55
28,119
74,105
138,25
56,46
53,24
59,39
44,69
13,150
66,78
87,23
74,84
70,23
96,7
64,37
114,24
92,21
20,24
78,147
114,110
10,12
126,3
132,127
44,48
113,73
65,14
80,73
106,67
115,54
145,108
80,87
16,33
125,54
136,58
45,40
112,102
97,90
149,62
142,134
143,67
128,23
147,90
107,96
75,13
101,31
113,102
72,112
18,107
90,119
54,101
94,134
121,28
3,49
56,81
49,10
114,91
138,115
96,70
43,63
85,9
105,14
87,108
18,124
144,19
47,127
55,8
5,144
49,135
68,11
83,15
103,7
58,136
67,38
106,81
44,141
75,56
138,110
45,39
104,32
149,48
50,110
101,53
78,130
51,11
78,87
61,41
146,3
51,117
107,43
48,59
51,26
127,111
139,14
94,95
57,44
98,29
111,125
128,131
105,53
116,30
31,131
138,73
148,8
43,115
134,61
35,96
98,37
43,76
105,94
4,30
57,115
39,5
131,104
63,81
117,71
85,82
79,71
94,77
57,82
113,40
32,145
24,147
149,128
57,116
12,21
81,26
127,147
75,103
49,88
4,35
55,40
46,106
56,135
87,60
11,10
19,62
12,109
74,25
141,90
57,74
127,26
120,68
48,25
9,37
40,101
72,4
119,116
68,37
19,44
66,33
28,134
121,88
97,21
41,80
124,92
144,98
15,36
22,49
29,24
125,107
117,42
13,27
100,129
122,57
146,149
25,75
31,32
75,30
20,105
114,148
9,59
29,126
92,58
88,20
2,31
121,16
119,132
85,70
45,149
11,91
104,147
139,134
28,17
126,38
73,44
105,128
134,121
65,121
145,134
26,67
129,148
110,4
58,33
129,19
67,132
109,104
75,100
73,23
11,116
89,121
30,37
45,119
120,121
142,87
125,77
37,82
146,23
100,41
28,125
54,148
92,101
1,8
104,29
146,73
135,37
102,51
34,147
124,135
140,144
133,77
42,109
22,131
135,141
19,148
131,127
95,7
50,89
68,50
6,10
45,62
37,74
38,54
141,133
27,96
93,1
11,51
142,31
73,141
7,25
62,56
7,75
88,74
66,68
148,142
113,28
41,85
44,84
57,11
143,23
45,150
80,113
4,11
92,99
7,50
100,121
125,5
112,98
129,35
114,57
7,24
68,24
146,123
36,71
94,98
71,93
41,142
83,48
56,149
90,23
61,50
142,116
8,9
114,145
87,38
135,22
41,104
72,67
28,101
25,1
41,96
114,83
52,6
144,88
128,109
41,27
23,71
125,111
23,24
130,134
71,37
19,56
48,79
28,53
29,142
105,115
29,117
88,98
127,62
137,1
117,46
80,59
115,23
36,43
136,78
55,135
63,32
30,18
102,150
117,58
57,39
26,72
37,100
11,126
14,54
115,81
18,46
109,40
37,50
120,74
139,33
82,108
92,121
5,132
77,15
8,37
13,10
27,138
11,21
67,86
115,27
96,42
78,5
144,105
108,116
145,45
26,78
60,127
139,12
128,37
104,7
88,11
83,2
131,49
96,98
40,3
145,6
106,6
108,25
77,38
11,76
101,49
77,33
140,46
66,93
121,20
132,64
133,121
83,27
57,90
49,138
35,143
12,41
18,8
144,107
117,113
19,42
143,14
37,81
39,134
114,134
122,123
149,29
56,54
105,15
129,117
88,119
108,54
12,67
34,115
33,144
110,29
94,14
102,49
147,2
81,112
149,107
70,131
44,123
16,44
23,91
30,12
16,17
84,108
30,83
83,121
92,105
69,145
38,20
87,46
91,117
83,51
67,129
45,79
70,16
41,62
104,129
41,32
96,114
144,96
104,19
91,65
77,34
142,124
71,126
39,96
118,41
105,2
84,48
5,88
133,64
55,21
106,25
6,2
88,1
19,58
140,19
148,10
132,106
131,110
66,113
47,77
139,39
59,40
83,105
80,96
30,100
142,12
72,53
61,124
118,133
87,111
39,77
117,49
86,25
44,45
73,63
20,114
90,106
39,100
95,9
64,48
104,87
83,139
148,79
48,97
111,77
85,12
6,69
62,11
58,82
75,68
105,148
93,74
22,76
119,62
135,59
104,67
56,99
3,61
43,123
11,23
52,5
78,125
113,7
94,57
80,17
14,90
93,117
21,79
2,4
119,100
120,130
6,79
46,48
91,9
30,113
79,20
10,57
114,123
78,148
81,71
89,63
119,13
9,48
67,110
6,111
139,40
5,89
114,88
63,128
31,149
102,103
41,23
125,89
121,75
91,106
126,8
114,79
74,137
78,116
25,87
71,74
6,128
24,136
40,13
65,131
113,129
147,72
85,2
129,133
97,12
65,101
21,50
108,78
83,108
36,70
24,60
66,6
9,27
64,26
57,67
145,32
125,16
72,140
80,69
106,54
42,141
55,88
144,118
63,123
148,128
23,31
65,143
97,134
128,6
58,38
41,130
34,10
125,42
21,10
123,26
104,132
32,7
110,135
126,87
138,45
69,43
51,100
14,96
118,138
35,26
33,82
62,116
8,86
135,125
34,71
115,96
113,144
135,47
119,22
61,10
122,94
144,78
142,71
108,101
121,61
25,81
98,87
69,51
99,66
9,144
45,30
146,92
67,133
42,28
52,59
57,68
7,30
91,27
36,19
83,7
2,136
35,29
59,124
143,105
29,119
149,74
77,134
72,138
133,72
149,18
118,33
116,76
129,141
