Left,Right
628,30
212,107
1514,73
301,80
200,48
1396,60
830,75
1629,81
1116,85
465,30
1500,46
907,80
180,101
1133,46
699,8
919,56
1456,24
596,51
815,89
305,7
1277,148
328,138
1025,141
536,63
1443,53
773,134
807,107
1540,60
305,104
396,70
841,146
1255,79
789,27
485,15
972,83
1330,106
712,15
262,93
1259,21
1220,60
1585,19
550,94
971,5
1230,105
1177,21
503,33
793,20
164,41
1019,32
1560,15
1238,12
298,71
1204,101
380,15
606,59
151,36
689,143
801,78
157,5
281,89
718,78
944,102
1307,46
1272,59
516,129
423,138
475,44
538,2
1446,49
1048,52
314,86
362,90
261,34
1432,94
1619,91
1585,5
447,146
1111,49
1102,94
683,75
1105,43
251,106
230,113
780,7
380,100
650,53
1522,78
1196,123
264,140
1081,51
469,143
1485,24
1114,11
438,11
1463,55
1348,8
1089,95
1539,64
1182,125
317,41
1177,80
941,18
1446,101
201,39
1073,41
1268,143
177,85
205,148
1308,31
1366,95
635,39
352,143
285,135
1415,89
853,43
319,104
729,139
1035,1
1426,128
810,39
399,57
1267,32
1359,105
1169,42
662,29
842,133
1076,93
645,19
1562,12
1442,110
1287,141
1113,8
317,126
757,37
816,21
550,144
632,77
663,92
288,71
288,103
602,113
936,97
506,53
240,148
571,22
740,49
1333,113
638,7
328,132
490,83
154,4
200,17
769,54
1285,112
1647,84
521,137
1190,111
320,96
320,54
667,57
765,40
587,65
1451,4
943,148
631,72
945,117
681,26
551,99
1085,90
1409,51
1314,75
1064,32
440,107
817,73
1411,55
1083,84
780,67
844,112
445,85
1579,34
1577,23
1496,10
399,70
1109,66
1407,61
179,105
853,75
444,1
483,14
1349,68
1013,79
832,22
1438,36
1403,127
372,27
367,147
1324,127
1244,82
1486,109
1089,140
1020,1
511,87
815,144
1136,103
1461,35
948,34
1167,83
555,71
1125,82
1376,5
325,44
715,16
1091,147
1197,9
316,75
823,122
1593,82
572,7
437,36
575,133
941,130
409,144
200,137
1307,44
1075,31
529,15
313,47
1326,83
1489,1
361,54
1347,79
1128,56
1546,3
1128,98
399,149
594,30
328,47
952,107
203,29
1067,54
492,62
619,138
550,41
228,29
1482,142
875,49
522,111
1602,43
947,56
768,5
437,20
1179,25
226,136
1143,10
809,122
1633,119
1380,73
524,51
1197,139
652,134
1012,114
501,65
1638,62
1461,126
1374,45
833,11
1244,61
760,19
425,66
1262,116
226,19
1433,109
767,100
1613,9
1616,46
453,78
1079,93
565,145
505,11
260,30
656,91
225,1
268,104
1165,147
786,143
355,33
292,37
209,102
1289,9
1271,140
1451,76
914,104
290,145
1341,47
1550,74
1212,14
1325,23
493,99
909,28
225,107
769,135
836,36
567,14
448,7
459,4
1163,49
274,51
162,17
1286,25
1424,133
1630,23
1224,80
1539,73
1522,116
235,13
1011,10
316,29
417,15
463,121
588,87
1140,97
1496,125
622,142
1003,116
1470,82
1082,82
1522,147
186,89
327,24
1326,54
1375,143
1525,30
1589,74
1374,99
1394,132
672,56
1352,135
1248,67
743,119
896,131
581,55
374,89
1423,20
1188,139
640,44
334,132
374,1
1048,146
1022,46
1352,121
1197,131
1320,105
732,34
1363,15
327,27
1449,109
213,141
1233,36
912,8
951,11
1407,77
517,27
812,85
290,136
1618,49
904,55
1464,38
795,108
414,80
1183,2
1546,123
168,56
1136,131
458,143
1019,95
273,9
1108,99
813,107
1560,62
351,32
1031,139
623,11
755,12
627,1
725,77
208,18
1470,79
737,9
1241,43
1228,116
1354,94
620,89
576,4
1272,72
1085,36
1251,53
869,56
1370,99
160,127
263,4
1072,88
1571,78
942,100
436,32
444,13
217,56
1507,4
1531,114
1581,40
1365,108
997,65
1069,134
538,122
529,80
713,70
1221,147
624,48
182,5
740,137
220,85
785,43
275,113
370,45
287,28
1111,61
1265,143
373,49
1368,46
1636,82
641,71
1148,78
709,72
1511,3
628,71
760,80
1101,23
796,44
535,99
455,136
306,135
185,34
1525,38
165,70
499,33
1182,103
1308,86
1609,83
1584,62
1425,29
1583,111
1305,41
759,142
1243,19
358,138
1431,80
466,143
169,71
676,111
1176,3
831,120
1636,125
1319,14
1062,93
186,78
513,95
451,51
172,57
171,33
860,125
1621,121
424,37
986,97
348,146
488,113
760,86
1349,21
224,45
860,70
220,139
918,124
840,4
1609,3
1293,120
1203,132
239,125
1472,93
1390,42
1079,31
278,17
841,134
803,59
1314,117
1339,69
1257,147
1621,53
1047,56
424,30
1321,42
1449,6
556,31
574,73
595,95
782,117
186,29
544,139
1450,16
808,103
210,17
985,87
475,46
1531,5
416,3
1139,128
1195,100
1158,23
232,34
1168,82
1441,47
1266,114
1545,74
389,21
1167,18
1240,112
631,92
872,82
1224,129
1066,132
1513,75
216,106
639,89
900,141
579,11
493,113
177,67
1590,12
725,93
283,85
663,19
888,63
557,146
677,47
870,140
781,66
811,31
1528,56
516,124
1478,61
157,149
1216,56
1030,9
489,91
794,27
390,7
942,67
255,122
964,49
1252,55
1019,67
1631,121
712,4
235,31
416,24
287,29
1407,144
1172,70
1526,1
1474,113
424,136
393,88
1624,127
647,85
863,2
857,16
1075,66
1144,133
238,144
1304,98
185,63
1190,97
265,33
415,20
1394,68
1265,38
694,147
1017,128
672,30
191,60
1433,132
545,144
774,48
338,130
313,67
1322,53
845,143
1465,143
255,129
1315,49
1318,31
831,99
1300,81
633,122
197,81
1181,10
361,95
775,139
499,75
1308,7
1257,50
602,117
1403,133
682,5
633,39
1163,139
517,48
647,71
872,10
1541,52
395,23
948,115
185,6
1588,112
594,20
508,79
1472,130
311,121
820,126
1495,106
853,109
253,27
1388,92
1547,124
1601,93
307,10
1236,82
1421,13
1225,2
839,90
1053,99
190,56
1548,16
1560,143
1252,74
1231,73
1224,3
1398,96
622,73
1472,52
1252,113
683,59
958,42
532,139
533,124
310,120
602,131
1514,67
1299,81
378,93
509,74
1334,91
1172,19
1084,63
1291,40
314,110
681,67
841,20
961,139
1573,131
717,8
1196,51
1309,46
1230,139
451,125
392,92
503,31
793,25
616,20
1274,128
1255,57
1139,135
1466,27
1042,63
861,56
1416,4
891,30
643,137
289,11
1247,122
708,132
550,79
874,17
712,115
386,57
367,4
1203,118
1413,112
1648,103
1576,113
1488,126
794,20
685,115
1531,146
378,30
471,106
764,57
781,7
875,18
1360,47
780,42
1410,99
695,19
1438,111
1549,29
1085,47
678,125
284,67
299,131
1571,13
1250,124
254,145
1511,99
1546,39
921,112
860,101
848,135
1092,90
1306,24
1241,41
1130,76
1645,46
528,3
1365,119
475,119
176,71
1350,11
1611,60
1344,126
560,101
990,39
292,3
1409,53
1464,145
195,42
193,97
1450,93
1390,55
1360,14
809,7
698,98
870,68
1573,47
656,26
1420,41
418,9
503,47
980,87
1159,120
935,18
1467,73
1327,84
780,61
1094,91
1386,133
506,52
158,13
936,75
267,103
764,104
272,55
1587,128
1350,98
1539,114
874,130
545,115
188,118
1231,56
1209,74
1291,3
972,108
550,28
1340,106
1240,57
684,29
779,140
1048,46
1307,130
1002,144
1172,132
1116,94
220,32
1480,36
849,17
665,53
1123,11
1305,130
534,22
551,148
718,33
1223,117
279,20
1170,128
888,33
1603,31
753,81
805,41
1280,42
1516,81
1253,47
559,55
1016,117
1455,148
377,38
357,123
979,68
572,114
1200,125
152,97
1152,130
1095,32
703,55
702,4
807,75
1421,147
813,123
1334,147
253,88
1076,55
152,75
692,120
362,55
374,84
192,36
152,115
907,139
1253,71
491,128
1140,35
826,52
245,126
936,101
1099,95
433,65
1499,101
271,61
1520,27
1481,21
1513,127
1544,117
730,1
1543,64
379,120
307,111
1305,104
672,64
510,35
565,6
1134,102
340,45
1351,75
549,27
1316,19
529,143
493,118
367,125
1616,104
914,113
1548,83
797,17
694,133
1619,98
404,4
314,108
881,21
968,77
1228,16
304,66
1235,136
1144,63
907,143
1439,124
329,110
892,85
1430,85
1371,6
480,102
1356,13
508,112
1098,30
1347,117
400,21
606,115
152,14
615,16
729,101
627,20
374,92
802,79
924,27
1234,33
489,37
1279,134
1159,108
430,75
1323,53
452,131
402,39
467,25
347,106
530,120
1108,148
861,59
653,142
407,149
180,17
1300,40
247,149
827,76
1138,137
539,8
247,26
1090,86
1394,130
348,102
1617,106
718,73
1222,25
1276,36
1169,89
664,133
760,20
816,2
1513,149
308,113
1427,74
885,90
1551,114
1523,17
294,62
1289,61
1469,79
300,11
735,76
770,33
491,22
554,107
979,64
519,120
926,22
548,37
1623,53
510,87
1203,79
281,131
529,74
169,97
1604,109
1147,131
1240,127
299,122
1502,9
1582,67
1342,67
632,80
912,101
284,5
1606,37
516,62
277,12
719,114
814,107
164,21
603,71
1100,52
1441,4
1225,69
800,36
1118,42
944,114
374,124
975,70
944,46
548,113
1222,147
1609,49
911,91
1297,60
390,131
403,62
579,50
848,107
458,17
488,44
672,12
1413,85
855,93
1302,12
1393,30
1373,119
345,112
1105,8
1195,54
601,2
554,81
545,32
474,70
535,128
362,115
1229,125
1179,3
1136,36
1366,26
1087,59
421,112
1015,78
755,14
1434,118
1548,120
1132,8
1360,50
1406,36
417,114
1461,28
930,38
802,10
251,13
1081,127
1373,88
783,107
1449,98
1112,65
1384,94
453,72
876,70
218,64
728,27
513,142
157,12
471,2
1266,127
941,79
796,70
1419,71
365,99
1196,119
1596,58
1513,76
1068,46
1580,43
712,143
1317,21
894,97
1170,17
1386,6
1272,121
676,25
1124,1
827,111
1081,50
893,54
227,119
1357,44
1561,49
1065,23
707,67
624,141
404,133
465,54
1087,6
1478,10
538,130
293,124
946,97
1220,36
628,25
677,103
245,51
1033,8
1615,118
614,31
1285,31
488,7
261,149
1534,102
348,37
1300,71
231,18
1254,4
1479,136
221,70
550,34
1259,68
1236,86
1506,32
309,55
445,146
1514,109
907,106
275,75
294,126
1033,49
283,62
1645,106
1436,8
1560,43
1057,141
1087,93
821,48
561,117
412,32
760,96
362,112
1056,149
765,21
416,37
1133,87
934,90
1244,52
1504,45
1333,64
609,34
1002,95
1057,61
1617,53
458,46
1339,31
603,82
1062,141
249,57
499,13
347,116
238,12
1079,13
1015,48
1043,79
1551,14
561,98
319,4
845,18
1620,16
1587,71
1102,149
876,51
432,41
326,146
267,16
1608,3
1056,36
1135,142
387,17
1471,86
253,8
295,119
522,104
1210,87
1330,1
743,29
1344,37
1325,4
474,30
1004,147
1374,18
1461,44
169,137
1343,118
1205,18
520,25
643,93
1003,39
1561,38
1528,84
722,16
258,42
1097,53
527,68
543,132
1334,33
779,117
1021,142
994,52
881,72
945,31
563,61
1327,146
846,68
876,98
747,37
962,9
843,76
1292,62
713,57
389,96
935,42
161,22
761,25
1543,60
972,139
344,61
1098,40
1314,55
877,142
1509,23
1548,68
900,51
828,13
206,98
690,134
236,148
919,94
1366,116
569,147
982,12
728,33
160,137
278,140
951,10
412,90
1318,136
1130,32
1503,60
667,68
980,111
655,124
937,17
1249,38
971,103
712,147
1116,19
1050,113
1320,59
1305,143
1154,130
1583,27
536,103
1384,76
414,111
1211,101
288,46
536,132
1088,75
1610,87
931,12
924,9
1264,30
1632,92
1530,51
837,41
1364,123
298,70
448,119
273,29
534,13
805,119
1319,51
1551,54
1613,137
1326,108
1408,82
1516,100
1485,120
445,142
351,24
909,96
1208,23
421,61
1303,136
383,29
180,89
1228,130
405,42
1023,25
867,9
182,50
1369,71
1624,102
1001,103
570,43
268,101
1577,72
966,77
313,81
251,40
1123,77
408,25
229,127
560,116
509,120
860,59
979,21
1632,95
1494,29
1616,113
498,124
1102,68
1087,138
389,113
1355,143
1578,34
168,52
295,6
597,41
447,143
726,28
976,68
183,3
1001,129
1228,51
716,56
928,3
277,119
1532,94
414,145
1046,88
413,104
774,107
1164,60
1290,134
1241,61
1159,137
671,129
1262,83
947,64
626,130
917,8
1137,149
1460,82
1088,104
868,61
1130,39
1600,17
162,115
728,1
502,32
1350,18
762,122
419,117
1491,10
1226,126
1040,112
665,78
917,133
882,122
1088,71
1597,101
670,119
822,11
622,58
233,75
1456,7
162,145
988,136
1565,122
843,91
244,10
1499,23
723,2
1041,26
897,54
1301,110
921,132
934,95
1462,34
1345,133
333,130
1298,123
1592,146
1559,117
668,22
1273,59
1286,83
228,118
384,94
1488,112
1560,69
763,26
1246,87
1406,71
291,99
1082,19
563,76
692,108
1034,148
1506,137
187,69
313,44
1258,42
612,79
917,126
1231,36
758,143
985,13
216,14
899,127
1319,3
1066,100
819,97
828,27
582,134
379,27
1203,30
584,82
612,10
950,53
1202,96
744,118
243,16
1644,102
595,31
902,93
671,12
611,127
494,80
345,91
193,94
1285,16
608,124
915,73
446,87
1338,9
1649,97
694,49
192,4
339,140
617,113
934,121
554,11
914,60
1020,93
1575,96
714,117
246,81
1073,114
1084,4
1401,145
1648,86
1292,33
818,138
858,12
1161,3
971,147
971,132
153,54
930,1
947,10
524,114
444,107
403,47
891,112
1186,66
1557,41
1005,109
1035,24
1230,58
734,125
1025,48
1457,51
1548,44
1449,136
676,112
1546,32
224,26
939,148
409,21
1281,94
194,116
1242,117
416,81
758,90
1349,66
1120,128
284,120
313,54
662,114
544,4
1329,72
1258,60
673,92
722,80
816,138
309,134
1243,46
479,3
495,60
1200,22
436,65
811,112
199,107
1437,109
880,96
519,80
1083,45
1515,76
1391,62
698,88
254,88
1322,99
1362,18
163,119
705,112
1582,104
1349,69
1404,110
822,103
415,74
1495,92
873,94
1515,6
1301,44
234,84
451,42
1336,70
529,37
1398,86
1264,85
1320,99
1494,126
978,69
377,24
261,12
1196,2
301,2
863,82
1063,87
446,126
755,118
684,130
548,132
368,78
1224,7
791,96
631,142
200,21
1617,14
700,135
877,62
780,137
361,101
789,7
1297,57
298,29
395,45
1136,28
965,117
1641,97
1009,72
1223,124
840,72
215,33
263,1
1570,54
424,43
333,17
673,112
1086,106
1445,85
594,26
331,99
372,4
1647,140
792,23
1132,137
988,70
1133,33
729,46
211,85
628,15
1530,121
179,18
437,90
1499,97
1611,96
188,104
448,112
1472,103
733,8
1347,65
168,16
429,127
264,141
1351,92
1157,29
1391,16
844,82
1063,52
1190,133
1233,99
428,122
1444,149
568,71
580,80
428,63
1415,102
1064,42
860,41
365,36
929,26
1633,22
872,127
531,99
1538,77
539,21
569,71
1129,8
597,14
977,41
1549,49
202,133
1443,30
931,109
271,148
291,79
1591,46
768,38
683,74
1520,18
840,140
879,130
1122,64
261,130
1234,66
528,51
1109,129
356,72
367,134
237,94
1375,75
970,33
462,89
927,44
429,123
606,31
874,22
239,11
209,32
493,78
1515,53
361,32
1479,1
367,123
920,116
281,75
677,2
1594,64
863,120
594,25
1239,46
1120,128
1465,44
1295,110
656,72
541,107
920,91
330,131
601,83
497,111
1462,136
1629,28
1032,37
1297,65
1405,115
931,32
1632,34
824,136
210,136
1319,144
1274,127
791,31
663,29
555,126
490,139
457,58
1192,100
987,119
1044,116
1509,140
544,47
787,86
1626,141
1349,1
1363,59
175,134
1641,47
513,118
618,55
1022,27
183,85
1440,46
935,120
353,84
567,44
1301,40
1412,60
1468,140
456,30
923,88
1247,148
1228,115
371,82
1171,79
652,146
1288,44
1466,97
1365,124
623,67
468,147
1572,51
581,86
1246,71
275,76
1256,145
1412,26
882,37
979,108
1045,70
1079,124
869,125
265,131
281,130
893,37
495,119
494,77
438,104
741,80
938,88
1501,77
1332,123
396,109
348,139
358,109
743,43
310,24
421,4
1343,127
1478,21
624,131
1144,133
1337,94
1473,117
182,1
643,148
464,46
596,38
707,100
1444,13
408,136
1149,81
310,123
266,100
413,134
1281,104
298,131
1194,17
273,88
293,60
1223,36
722,50
618,34
1319,19
807,89
1034,34
1626,86
509,25
1284,123
699,56
304,11
377,110
887,77
305,75
230,111
1044,104
1502,136
1011,47
1381,14
944,63
503,77
811,102
335,77
1172,106
1591,120
1621,71
1489,69
1119,47
1106,147
291,132
898,118
1091,67
1007,28
708,108
516,113
659,6
1426,40
1452,108
1375,79
485,9
539,140
1232,26
258,125
1075,144
946,32
1396,47
352,149
646,139
1058,111
897,78
1361,71
1185,120
412,91
640,126
1073,28
1198,120
1123,140
839,44
1526,23
1188,46
1485,71
1492,8
1483,74
1285,19
517,107
535,105
1083,143
1083,127
783,8
1046,51
503,74
1431,52
649,38
350,124
393,136
568,9
606,111
374,2
1211,149
1520,66
1606,109
1437,64
1317,56
180,116
1103,37
622,108
1341,90
641,102
1292,84
1435,37
600,129
1504,124
1058,89
1156,113
564,119
1477,84
1306,76
1461,9
1479,119
1602,44
1151,50
1262,132
1152,58
886,118
1272,109
285,5
891,44
1624,45
288,67
219,25
1426,27
1442,142
1259,59
425,49
1545,111
870,116
1366,129
658,109
707,9
290,123
193,122
626,142
546,102
922,50
896,33
865,25
274,69
1430,70
709,2
1490,57
176,53
1431,5
623,44
955,145
1495,116
374,75
1225,82
587,3
372,110
1380,60
1400,147
1235,27
860,90
1556,38
1237,1
1619,14
778,106
479,35
920,23
539,98
643,26
748,38
1534,118
1378,124
1521,94
1201,46
1498,68
598,142
469,95
1556,89
928,72
695,35
803,75
870,107
1279,32
1376,15
1038,95
258,43
1502,149
963,77
889,42
795,46
240,116
249,26
1414,43
1516,111
774,44
1104,121
215,18
1064,53
1040,93
957,119
1318,141
1292,7
1169,45
1058,140
491,41
469,131
1111,92
1368,87
565,149
700,135
670,122
1064,131
1240,50
1075,8
1275,129
290,3
1024,97
1604,107
197,130
1118,44
918,46
1500,11
745,111
1476,3
702,97
840,130
792,97
338,123
1403,129
965,47
407,86
834,3
748,106
1631,89
696,104
1546,104
508,33
171,126
1397,114
856,119
1228,50
381,13
736,24
376,61
1483,114
605,5
1307,106
1140,85
618,78
627,60
1332,16
267,119
287,79
425,72
1372,147
1098,54
893,75
212,118
971,21
589,113
1249,14
151,144
669,73
913,54
1437,16
627,69
1142,114
1506,100
942,62
207,19
374,95
904,88
1395,142
675,60
1023,101
1520,85
963,32
1537,71
989,37
1532,82
1608,112
1268,100
988,7
281,28
815,4
400,84
1587,22
1277,99
663,58
601,28
249,37
741,49
1023,72
542,85
472,144
716,90
1567,93
1343,141
730,76
1378,138
324,102
611,140
774,48
774,12
1442,42
458,105
1079,106
1642,134
867,77
1092,24
1033,145
827,142
1239,34
349,113
801,54
460,115
1449,132
678,122
1169,31
1606,148
180,22
401,57
1480,134
1433,134
741,16
1444,70
1642,96
1233,59
1352,98
1267,147
545,68
206,18
1090,126
701,2
643,116
1371,33
864,133
180,29
791,16
1225,46
730,123
1086,44
273,90
152,114
872,59
1630,123
1050,132
543,138
1212,127
646,120
271,79
1204,66
1457,139
340,52
484,59
535,81
872,94
1454,77
1577,74
1230,63
164,28
617,120
355,4
909,113
1345,71
1565,74
1156,138
482,101
251,112
559,115
1417,102
276,59
724,111
748,137
1156,42
1215,104
572,91
1553,68
1583,59
256,74
1448,28
1206,14
667,121
724,138
363,32
696,3
1336,134
490,73
871,79
155,102
1381,85
660,62
1195,59
912,119
294,41
822,52
984,62
765,93
1168,130
777,145
617,134
310,28
744,83
1608,115
321,140
566,39
1174,107
1355,67
162,81
305,10
1568,110
1200,45
404,27
360,13
807,140
205,83
332,45
301,70
1410,116
1330,106
337,62
1166,1
1269,83
738,92
1545,36
626,149
1404,140
1119,52
1483,66
1116,90
259,104
1044,34
1285,88
1180,58
414,51
1431,34
219,64
369,26
1228,89
638,30
1308,46
1239,83
1648,134
1649,125
1055,30
1206,111
1211,77
1507,131
470,144
1165,100
438,48
1157,28
483,14
948,83
1129,110
503,134
419,112
886,38
340,55
1364,139
1187,23
1037,53
972,50
307,72
1357,120
1212,122
521,64
508,104
392,128
1196,42
1476,5
187,64
1002,2
1152,64
943,122
746,119
370,99
432,141
222,48
989,16
1204,81
936,132
1560,77
581,79
1139,52
1336,64
455,107
194,5
900,14
1189,143
982,81
1573,42
526,80
1061,57
1329,90
906,112
672,2
1138,143
1483,50
720,147
1520,44
221,117
884,110
905,101
1073,130
730,58
721,59
373,77
160,29
1238,42
1515,125
1563,113
1138,38
1038,70
910,126
897,45
1631,52
242,8
1097,24
921,108
372,112
230,25
745,87
376,20
900,111
667,127
750,80
550,28
203,117
600,55
270,77
175,124
219,19
1082,107
192,131
261,132
1353,95
1321,24
563,41
471,57
163,39
409,8
1619,114
394,111
624,130
1620,69
846,57
256,17
668,49
249,79
672,142
1299,125
1145,29
1590,135
1019,140
1438,106
1414,109
1416,24
598,123
795,13
1205,79
1227,47
228,145
205,84
1006,100
344,19
451,67
1481,138
1215,131
1209,16
1256,105
923,25
1569,55
478,98
900,55
214,19
1435,13
826,7
245,107
1441,70
1124,36
995,36
1619,9
828,47
573,62
472,35
302,39
1212,127
740,8
833,67
1250,136
250,15
337,130
988,81
436,57
666,138
1467,106
994,39
1291,95
353,2
1283,58
1013,60
255,128
189,123
1483,56
629,137
321,75
447,101
1479,77
539,21
1341,95
720,14
463,33
667,99
438,108
1609,48
622,106
1515,73
1559,86
220,122
1552,148
213,99
1332,13
223,14
336,103
1530,137
1236,107
610,60
232,111
804,35
1296,14
843,146
526,93
232,30
916,89
1626,57
1534,104
1064,140
240,93
623,6
292,133
974,77
395,12
1444,62
1271,105
976,49
190,108
812,136
641,59
252,5
992,35
1053,137
1010,73
327,95
681,61
1187,3
883,71
1334,121
456,42
1384,28
482,96
796,28
1256,50
266,89
503,22
1201,28
889,25
1312,147
1080,9
1479,79
476,89
1558,103
489,127
1232,19
298,110
743,99
983,86
723,38
784,72
1046,148
1221,121
712,122
1148,63
1306,60
1429,136
654,33
343,142
1284,108
628,122
1080,108
583,139
680,101
1311,135
714,72
612,91
274,91
1243,17
221,9
1531,92
921,31
792,82
517,13
917,108
1213,119
520,136
1638,96
1500,70
1602,36
324,24
619,130
509,63
662,51
1166,97
1436,54
335,136
1330,52
1373,11
477,8
1109,7
860,135
865,67
1359,121
188,12
1086,42
1640,127
1126,91
361,31
631,17
205,126
1405,125
1573,123
271,113
476,16
971,44
258,45
278,113
1348,144
1496,27
1231,66
316,80
382,140
151,132
1140,101
1386,140
665,36
603,136
1436,57
887,52
1002,102
347,75
921,64
1000,133
532,8
1051,108
1048,35
1335,33
1433,129
269,1
1080,34
521,14
844,44
1638,24
959,12
1484,57
1159,85
1244,140
1021,36
741,125
1336,91
745,138
1467,44
1207,106
1111,129
721,128
1279,44
921,62
1546,118
365,114
1032,16
978,122
244,43
962,57
831,16
1319,121
1171,129
550,20
1385,24
886,46
1268,37
1577,73
535,137
983,129
452,52
411,129
464,66
1364,69
1352,41
171,98
608,33
1598,143
1239,141
1256,125
1532,84
1455,45
380,40
469,49
1286,114
583,108
509,67
1331,67
1037,120
248,99
1536,138
540,121
815,48
1357,68
1433,48
1540,97
1196,5
1533,117
1402,124
788,138
465,108
1096,2
409,105
874,93
538,17
1202,88
165,142
728,127
671,32
1098,81
530,81
1305,86
727,122
771,121
239,105
781,25
1550,73
216,97
676,81
362,53
360,62
173,137
1047,108
407,113
1340,140
1237,9
1375,49
921,11
1100,53
847,89
1215,58
1134,132
1561,102
473,103
194,1
1508,73
1458,67
320,6
598,148
573,124
411,78
220,128
1547,43
350,79
1223,53
377,80
711,72
1372,120
681,22
195,68
1096,117
882,142
580,42
186,92
1155,149
380,48
990,7
947,133
1235,111
506,123
1111,82
1527,58
1424,110
751,148
1375,142
1355,36
856,110
604,78
343,20
425,85
539,139
599,77
1586,134
608,44
401,127
754,130
1321,8
1132,61
1545,136
355,100
1503,119
500,99
836,109
983,49
1035,1
999,110
1449,138
541,103
273,42
1396,42
909,125
333,82
1152,86
1575,70
398,109
1281,92
874,45
1227,73
1595,18
895,32
991,66
1613,33
1358,11
1016,48
645,133
197,113
1649,12
1425,144
1360,55
1412,32
1127,134
495,68
1137,52
235,51
1604,129
512,88
807,75
701,79
347,85
682,10
1215,86
781,79
1619,117
1132,100
885,54
435,39
655,55
1391,39
1491,61
635,140
416,93
531,107
769,89
1330,94
561,87
580,82
1174,71
1177,43
1254,6
1047,80
402,132
342,133
634,116
377,97
315,77
1204,121
441,93
790,97
1147,73
748,54
1346,94
181,95
1484,141
567,36
746,101
563,41
1233,1
412,57
429,88
1578,59
316,122
230,20
266,4
980,75
1049,108
184,103
608,139
1516,35
350,113
1319,25
1234,115
1417,72
1588,57
413,108
164,82
1146,115
747,93
1558,78
495,78
453,39
1143,142
1551,127
637,23
1117,107
1132,51
996,124
408,46
994,38
600,135
1459,17
720,27
1465,61
180,67
479,59
685,5
678,35
603,109
638,7
1521,36
706,125
338,13
641,94
1181,98
163,133
588,88
1465,91
1166,91
912,89
285,144
1507,9
583,103
436,77
1077,1
621,81
1367,82
1436,133
466,141
690,44
1641,18
854,92
1203,20
400,119
522,149
1060,69
171,38
750,17
567,51
1201,149
572,114
1225,43
764,44
817,107
1549,9
1086,17
857,54
1328,36
841,6
1319,39
941,115
668,14
1239,89
1481,89
1560,14
1571,121
1247,49
1520,34
1544,46
577,11
215,134
1123,30
1336,145
1489,33
833,4
1069,149
1539,59
153,50
279,72
1423,44
482,116
1402,79
1552,26
893,6
1425,3
778,19
360,2
456,95
1507,31
508,59
1357,143
442,29
989,138
422,146
247,144
1115,38
1417,14
480,149
1062,132
525,97
652,39
334,27
635,35
930,59
722,148
1199,12
1410,77
603,69
602,112
1247,35
739,89
1557,113
331,83
867,52
524,117
1430,5
1219,62
1612,52
367,92
1290,42
409,60
1510,2
982,78
692,26
1590,102
1465,108
806,97
1426,7
1520,149
1489,124
849,19
1042,18
251,148
1097,72
267,1
886,87
594,1
976,15
806,6
1388,116
1069,75
226,87
579,146
371,87
553,8
1371,132
764,58
892,39
979,85
1527,3
245,138
838,114
467,10
377,28
1005,51
1514,106
1479,29
306,47
696,51
1172,57
1485,60
901,98
915,96
944,145
289,25
1060,101
448,63
932,78
189,114
227,62
1432,55
433,129
1233,42
741,79
1628,19
154,107
1566,90
710,91
401,71
391,131
1315,110
945,131
614,143
1159,68
495,82
1040,13
1036,28
199,68
502,137
152,1
957,11
922,57
247,52
1148,82
1260,19
533,143
175,15
1006,61
954,68
701,99
828,86
1400,86
1428,100
252,145
1150,70
760,31
1268,70
1395,120
786,45
1373,93
1635,136
684,36
228,103
406,127
1606,79
773,86
427,46
453,96
233,103
306,89
1277,94
1131,146
1094,145
593,53
1614,6
745,51
1005,12
472,17
679,25
1035,38
965,143
897,149
510,23
432,113
336,82
1537,140
1051,43
1413,22
336,143
1478,28
1488,35
647,102
956,27
209,113
229,109
288,91
1374,32
493,134
399,75
1503,13
301,125
1099,117
750,73
625,74
997,92
180,131
734,43
808,59
986,62
301,120
555,116
900,112
859,133
811,8
797,137
680,68
1554,60
849,73
1514,12
1237,83
1265,121
1091,17
442,58
1264,21
1421,9
909,38
564,121
1635,108
916,46
309,142
1400,43
742,54
1454,58
1248,34
1557,100
1412,17
1086,117
1273,18
1238,43
1225,4
528,127
334,66
1632,63
673,19
526,16
1617,8
973,146
463,75
1541,77
677,122
412,40
1556,33
566,60
1143,134
247,61
1602,132
730,142
1210,62
1124,16
920,73
1142,76
252,90
1343,26
1516,10
874,35
1605,149
481,111
1078,126
809,52
670,26
703,130
387,7
788,54
1136,61
1555,17
789,101
828,16
896,18
1320,43
400,81
344,131
190,80
1290,95
855,53
1366,82
1569,55
629,126
1250,37
701,41
1369,86
820,70
692,26
1087,75
622,102
672,53
395,38
880,28
399,131
780,128
1449,83
1531,66
1424,72
765,117
166,106
1555,3
974,144
314,106
922,104
1357,47
1038,81
444,102
897,137
172,101
339,2
1217,22
1054,11
767,70
524,11
558,94
607,148
1549,9
1081,55
1438,64
317,94
1060,90
489,40
1113,148
1248,70
1648,139
1062,4
1092,73
1561,111
1245,10
1385,40
1065,45
1000,103
193,83
729,57
979,18
797,17
1438,62
858,73
1469,124
877,41
1640,102
1346,33
977,97
1170,35
227,47
501,133
1266,5
1436,82
478,146
1511,140
306,76
862,30
907,66
1157,10
1440,29
1206,127
1518,30
541,76
392,73
156,12
504,43
638,143
1253,10
234,43
827,34
443,107
1118,146
182,113
