Left,Right
140,82
29,17
8,122
138,143
26,132
142,111
142,115
100,31
16,58
39,62
86,147
113,127
115,77
43,84
37,114
15,124
31,98
33,1
29,5
115,128
109,110
89,37
98,31
49,90
110,140
50,137
23,3
123,118
17,67
131,147
119,41
131,110
31,51
120,23
75,123
33,42
135,19
82,16
10,8
145,122
120,32
83,41
16,127
16,103
10,88
23,96
132,111
56,30
32,80
100,40
68,26
20,66
10,34
72,81
108,31
141,117
3,119
123,30
105,93
50,100
137,26
85,69
140,98
101,81
41,26
44,40
68,65
71,42
26,45
35,74
127,2
11,147
69,148
64,67
127,20
38,64
145,138
76,136
124,63
101,44
39,20
73,101
33,105
112,85
116,88
69,141
9,113
138,149
61,63
35,73
26,80
78,140
88,95
87,25
115,144
91,133
118,28
29,138
82,35
147,1
40,64
136,37
46,44
110,124
38,142
23,50
144,43
52,51
86,33
106,133
61,22
91,115
104,134
145,87
104,55
22,39
121,18
107,74
3,28
62,55
40,137
28,30
134,50
108,116
19,144
8,9
6,121
108,38
134,139
146,144
58,46
77,94
122,80
19,125
115,30
78,131
7,19
146,121
39,119
49,43
145,6
102,67
79,27
73,94
42,90
81,94
77,102
98,72
4,93
60,121
142,133
62,71
133,23
124,100
83,95
52,75
84,43
4,26
122,67
51,130
84,130
143,46
43,139
57,149
86,134
125,143
48,43
43,126
140,126
53,5
78,54
50,37
89,80
10,109
127,93
145,67
104,42
60,30
69,35
1,13
65,10
5,61
81,71
107,83
49,8
37,29
109,125
98,57
3,107
80,21
127,4
100,116
109,101
101,133
3,59
3,20
28,74
100,37
57,35
86,103
114,140
78,126
9,53
143,140
119,45
133,16
28,135
82,15
141,29
60,95
147,28
38,60
41,89
79,99
76,85
96,24
76,52
11,35
126,115
99,1
69,81
81,23
61,82
77,14
139,3
111,139
75,110
146,100
16,37
64,57
134,148
7,100
73,41
2,86
39,128
134,140
143,132
97,31
48,139
123,91
83,36
93,32
10,12
102,124
57,58
46,42
86,108
29,105
124,131
9,26
70,56
18,63
141,46
77,148
78,17
126,112
17,21
144,41
119,111
137,65
139,118
17,65
33,41
118,101
74,128
40,45
17,83
122,64
145,143
40,32
45,15
25,96
23,48
51,144
145,135
123,79
120,119
30,38
10,21
99,49
37,55
114,2
56,143
9,78
25,60
51,46
105,136
149,58
99,2
39,32
113,118
17,79
72,53
86,34
119,55
67,111
140,86
81,19
111,83
115,75
39,55
111,120
59,48
29,78
96,45
82,25
123,114
129,80
127,19
70,21
88,120
140,123
29,130
67,126
113,10
11,41
43,106
55,117
128,143
11,103
108,147
87,95
85,80
36,23
131,84
80,127
55,125
59,42
67,27
10,150
114,90
22,118
115,99
132,58
76,121
93,22
86,25
128,8
55,39
143,34
36,1
109,37
52,97
62,147
101,137
142,89
50,17
83,65
91,123
139,59
10,92
8,30
43,103
16,111
135,148
29,148
80,113
125,124
143,14
1,10
113,116
145,65
53,35
84,29
16,59
146,11
114,131
16,51
59,72
91,61
53,26
76,31
120,44
129,42
62,124
87,131
40,69
87,83
97,57
90,138
11,84
143,44
133,14
139,30
70,149
66,96
132,12
26,145
130,113
61,4
35,68
29,31
12,53
46,48
117,114
122,88
27,104
71,148
1,92
63,15
33,111
53,95
147,9
99,21
131,132
111,141
99,29
21,139
82,93
29,56
34,7
106,11
61,138
87,55
12,101
124,112
49,38
24,53
88,77
132,114
99,3
86,77
115,23
39,114
55,3
45,112
34,47
121,91
30,50
55,31
119,90
75,128
5,106
34,33
122,3
137,97
20,68
141,12
19,114
45,148
60,99
142,53
113,89
121,100
51,102
16,46
146,112
23,147
19,13
67,137
82,67
134,38
82,18
29,70
111,128
115,139
6,15
70,97
126,86
129,20
117,139
148,21
135,7
113,51
2,12
50,98
25,53
28,11
112,7
131,67
143,27
89,44
91,106
85,122
20,41
102,14
104,12
147,127
126,13
82,126
19,64
148,79
70,34
135,98
2,127
109,130
76,83
7,25
115,102
118,44
53,147
89,100
112,148
63,61
109,6
101,92
128,123
86,28
137,117
80,87
53,122
134,117
63,91
29,96
10,125
119,108
34,137
84,45
113,119
12,16
64,109
69,78
32,82
2,76
115,50
32,135
142,65
137,75
13,34
37,128
69,49
16,34
52,42
96,119
65,93
20,99
78,118
124,16
41,7
43,36
146,37
60,22
29,81
15,55
18,58
108,22
2,48
136,1
146,3
126,52
27,98
28,96
22,26
39,49
136,86
148,75
44,149
123,108
90,3
141,70
71,64
79,117
115,112
130,142
16,2
3,40
112,146
139,56
118,80
47,11
84,20
116,143
27,5
12,67
53,70
108,95
83,17
20,7
52,119
26,94
83,52
43,78
87,93
75,91
126,142
6,97
133,121
134,80
85,143
79,63
146,58
9,77
18,1
124,95
138,136
143,43
96,5
76,111
145,25
29,116
84,36
71,59
60,20
134,15
89,148
133,113
76,13
89,149
25,42
43,98
87,13
82,113
88,114
134,26
34,27
11,134
106,50
101,139
17,147
30,8
72,101
142,84
89,115
93,143
121,95
34,48
104,11
65,141
57,125
58,101
125,139
39,86
22,46
119,141
105,139
105,11
62,129
118,89
98,30
68,28
90,78
112,145
85,14
53,74
120,54
96,116
10,132
111,57
72,59
103,51
15,27
115,46
124,76
7,105
63,97
26,149
84,102
14,15
31,81
129,121
33,19
54,17
145,91
62,119
135,75
145,94
42,136
119,46
99,55
77,49
55,56
116,43
90,28
56,33
98,133
111,23
76,98
108,49
76,58
115,97
134,82
39,87
68,24
88,34
139,14
145,119
104,27
71,142
106,78
146,43
72,27
33,86
23,44
95,13
143,1
44,10
46,6
9,71
93,128
77,24
55,33
74,133
6,10
103,147
128,29
67,145
65,9
7,41
79,85
125,91
79,40
62,15
38,136
122,138
61,136
66,110
101,14
3,30
44,61
4,117
97,137
53,59
71,97
44,38
99,65
111,29
66,84
123,86
123,64
127,38
17,103
11,106
82,89
118,31
35,64
144,67
143,94
73,115
47,42
127,67
93,69
84,80
20,54
23,141
32,61
35,63
118,4
23,139
129,14
97,28
53,22
2,88
38,123
18,23
70,24
43,92
19,131
15,68
135,63
53,82
136,51
47,91
144,82
139,61
147,112
107,149
21,11
69,122
56,147
62,24
76,24
28,72
85,37
88,71
1,22
38,112
95,126
32,125
54,41
4,122
89,25
70,69
102,41
43,100
61,129
42,4
53,103
71,39
147,108
3,51
69,71
64,80
98,100
3,65
30,148
44,115
75,135
9,39
74,134
113,64
137,74
10,31
57,144
92,73
1,90
61,144
36,5
15,103
57,22
32,48
64,37
40,47
25,80
7,66
112,110
92,111
59,105
6,26
87,63
131,50
137,126
11,67
63,21
95,149
96,49
83,2
1,112
92,27
32,146
25,86
46,60
59,43
125,31
50,147
43,104
60,108
118,122
14,98
83,126
110,132
36,57
85,25
133,140
75,41
130,64
129,120
120,5
114,107
148,125
119,51
38,91
114,73
103,95
114,83
118,57
131,38
36,44
76,142
19,80
134,97
43,69
45,64
88,116
135,5
32,4
135,25
135,99
71,12
130,49
53,21
60,125
36,117
62,39
146,126
141,51
114,84
47,128
64,38
36,139
139,54
91,99
130,39
99,7
63,89
77,18
86,68
136,17
112,23
106,94
73,63
59,103
92,18
81,97
145,96
126,89
40,147
26,75
83,135
82,6
97,16
146,149
76,3
23,39
57,61
142,16
23,28
148,5
32,123
19,60
47,84
90,93
9,1
118,106
88,27
66,15
68,146
56,55
109,70
47,101
148,1
98,117
71,44
124,49
35,106
32,119
28,75
88,110
134,19
130,52
19,95
129,57
125,95
104,94
101,149
57,42
87,36
21,71
84,129
61,103
91,126
136,128
50,89
141,103
99,16
44,89
29,127
27,82
64,11
123,135
91,141
125,3
143,26
4,99
26,83
79,89
28,139
65,111
26,138
45,133
107,60
57,32
135,101
129,140
137,45
93,34
30,137
37,44
41,4
134,39
36,106
26,104
14,4
44,28
148,57
67,138
32,124
82,46
73,137
39,102
4,144
17,85
87,84
80,108
28,125
77,61
9,93
3,32
134,35
65,117
10,25
71,99
93,62
13,54
72,21
92,35
42,95
2,97
104,96
118,123
143,38
143,146
81,25
3,120
97,46
8,73
148,92
127,90
137,53
89,34
27,106
50,44
88,123
62,131
88,49
76,126
79,1
58,74
111,127
105,62
3,72
85,78
12,50
93,149
105,98
76,1
122,52
106,90
103,76
91,134
145,78
127,36
34,28
9,47
63,75
88,87
62,126
85,109
101,2
121,81
62,8
99,50
33,110
137,127
44,33
63,149
81,47
35,99
130,23
43,50
99,35
66,52
87,53
58,81
74,49
115,66
74,100
63,7
109,9
143,66
120,90
20,136
87,134
44,35
143,100
149,143
13,135
84,124
85,81
118,104
81,106
21,53
93,73
97,96
130,51
89,99
95,26
61,91
93,85
55,64
88,102
117,147
68,58
9,116
80,16
14,149
39,134
123,136
64,133
64,22
57,83
133,144
136,3
52,115
149,124
42,38
97,136
14,3
149,103
49,28
24,13
130,47
90,117
28,46
62,13
29,52
54,32
142,97
88,40
32,22
64,141
18,125
14,108
14,81
111,61
100,102
20,139
141,78
53,60
31,55
41,106
50,36
103,137
4,106
67,25
110,119
39,9
94,64
9,62
43,2
126,58
118,36
51,125
5,12
74,114
34,103
87,54
103,40
23,46
46,3
61,30
86,71
141,147
28,19
53,116
84,12
7,127
128,62
14,100
10,127
132,94
68,108
147,52
5,60
16,141
128,1
56,73
149,68
17,86
94,7
143,42
87,57
52,129
129,122
33,116
50,35
116,7
125,110
107,147
62,127
67,77
78,96
95,5
87,89
144,112
63,58
65,63
130,79
91,12
35,62
38,37
108,46
61,102
35,23
84,88
111,138
10,43
47,105
59,60
127,11
131,8
74,67
4,57
39,25
129,148
77,105
141,132
20,103
88,14
59,139
6,108
12,95
29,32
16,15
103,16
88,68
56,148
20,138
81,77
28,20
138,10
149,38
35,86
58,34
21,112
114,28
78,11
136,69
128,7
20,67
147,40
31,127
97,51
98,137
34,144
72,8
113,16
77,71
140,81
116,4
133,56
37,115
128,86
57,26
116,34
33,117
10,89
121,3
117,22
84,1
16,90
125,102
8,134
55,26
141,50
17,12
62,117
41,13
119,79
18,104
138,129
16,44
142,112
17,62
103,60
36,7
42,116
39,30
69,93
82,10
114,45
60,123
110,9
59,94
31,10
69,59
47,123
116,99
81,1
84,26
8,136
99,31
113,78
19,145
58,57
8,94
78,38
35,20
100,12
44,104
114,87
101,38
122,62
148,117
92,16
125,121
86,43
115,88
125,135
148,87
145,86
117,84
84,8
49,96
107,123
139,145
118,30
142,92
88,54
86,81
146,57
88,44
37,82
33,93
11,7
64,48
56,121
55,8
105,50
4,147
108,18
6,103
5,23
62,125
26,64
38,16
108,121
126,76
105,85
105,6
89,55
26,57
16,123
53,2
89,8
95,115
137,5
38,31
131,82
102,134
105,56
102,88
26,90
71,18
76,16
121,27
39,22
2,40
24,39
97,139
2,24
135,15
145,131
18,15
24,46
76,27
148,8
13,44
98,48
57,140
141,55
67,108
62,104
62,1
129,73
63,12
134,149
144,95
85,77
61,19
149,55
136,83
84,10
147,2
35,97
78,134
14,101
87,27
142,110
59,41
1,5
25,138
115,126
144,98
5,69
95,101
22,123
124,107
69,18
129,137
87,71
57,8
77,59
37,6
99,100
27,100
4,134
64,36
80,34
121,30
5,80
146,115
80,53
148,98
41,120
5,92
56,7
144,126
64,3
44,80
110,99
45,114
105,23
140,4
129,15
65,7
37,63
126,82
101,115
6,101
5,134
42,20
8,91
147,87
99,77
114,82
17,51
45,124
128,66
42,40
101,89
56,85
127,143
86,82
34,100
2,70
112,15
116,3
35,55
132,41
69,22
140,55
93,80
36,147
61,120
76,134
2,31
64,13
88,101
4,73
95,64
43,5
81,45
56,25
52,142
57,76
61,12
62,75
9,29
122,125
121,72
131,125
104,115
23,102
21,129
82,22
37,99
37,125
3,131
9,91
68,125
34,140
16,27
13,128
34,90
32,8
106,124
10,119
45,60
107,112
68,112
65,5
43,147
30,48
22,6
36,20
100,1
32,74
119,104
102,47
23,21
135,141
126,30
20,74
122,43
51,26
15,139
45,136
104,74
15,101
133,1
51,101
50,90
38,114
131,3
90,103
116,5
63,64
76,95
52,79
128,35
17,4
68,79
73,31
66,88
81,83
82,52
16,128
107,14
73,146
34,41
86,119
32,54
89,3
53,20
19,108
43,114
36,63
94,60
29,3
33,36
138,80
49,84
131,87
25,22
54,20
114,98
119,144
3,2
141,148
16,65
97,1
76,9
91,59
68,3
78,113
95,124
93,147
94,3
134,52
65,115
113,32
96,64
101,119
89,66
101,26
147,67
142,63
49,52
85,66
39,41
15,43
73,75
142,25
112,129
7,31
32,17
14,134
93,60
92,105
69,75
45,102
118,125
3,53
14,51
74,42
75,16
17,127
40,92
26,36
43,70
37,118
29,149
31,109
114,88
45,137
145,9
24,54
99,144
47,19
105,113
45,74
117,134
39,95
49,145
105,49
45,19
20,23
2,67
135,56
68,107
127,100
47,102
103,36
66,147
4,8
84,23
130,141
18,140
18,39
1,3
44,34
96,39
65,47
72,130
77,75
137,58
98,13
124,140
101,78
100,125
142,47
138,67
85,8
11,4
33,135
51,105
100,5
104,86
82,118
17,23
133,148
75,147
125,42
43,30
24,41
84,81
53,29
7,83
2,68
141,80
115,125
127,51
98,148
119,37
128,78
123,14
133,8
127,98
58,72
13,55
139,92
88,80
145,63
110,65
7,129
47,56
118,58
12,90
68,63
130,26
55,21
50,53
69,56
117,35
94,38
9,24
133,70
126,120
56,81
61,67
18,79
99,15
110,120
52,20
113,86
145,30
110,122
121,41
138,56
14,23
82,38
105,26
27,129
15,6
86,75
71,84
90,10
87,120
95,4
36,17
144,115
28,97
54,131
98,29
103,35
130,46
137,129
56,51
96,61
60,129
118,79
73,66
34,135
115,122
63,113
71,126
28,133
132,54
53,100
129,74
1,131
42,11
91,148
91,48
44,112
121,97
109,8
70,101
123,65
13,81
136,120
19,82
108,33
14,105
9,11
75,141
14,127
69,39
136,80
39,47
72,85
23,129
80,40
78,111
130,65
10,58
112,94
115,111
35,13
25,48
30,97
141,2
142,102
149,89
70,98
122,114
42,43
111,18
119,24
97,92
108,130
144,29
93,134
59,75
108,63
127,87
137,102
99,114
124,5
14,92
39,76
28,2
114,6
70,143
33,68
134,63
94,72
1,139
139,45
79,61
62,133
9,49
70,139
110,57
56,126
71,93
149,5
110,51
40,77
93,94
2,130
105,130
57,78
146,97
25,16
112,41
129,99
122,32
97,113
38,80
30,103
149,64
9,51
23,133
36,128
68,32
71,114
78,35
22,43
28,110
7,121
25,27
38,33
69,54
78,99
127,144
26,116
69,102
122,57
95,63
11,65
34,124
128,125
6,95
39,50
109,137
11,98
80,146
124,89
121,146
54,83
68,99
119,16
83,122
110,92
142,80
149,125
143,63
48,71
103,106
85,24
101,51
22,109
84,103
53,46
73,34
65,90
121,111
29,26
145,14
43,41
63,98
134,53
28,57
6,74
99,91
69,6
42,76
127,55
53,55
76,6
97,5
76,65
43,122
55,137
8,18
41,105
46,88
104,76
19,127
75,119
75,120
122,37
77,70
19,35
11,25
57,124
37,53
138,104
11,8
58,7
90,36
40,31
21,15
32,100
101,15
80,68
128,54
120,40
1,50
94,139
112,1
99,41
49,35
5,143
15,129
67,72
52,88
110,4
2,146
17,45
15,65
133,21
30,69
145,22
64,44
100,141
116,111
96,67
104,135
62,105
58,95
64,90
104,105
113,25
21,111
50,86
80,143
136,39
93,58
73,83
102,83
20,119
52,107
26,61
31,133
109,120
7,44
57,115
43,76
11,2
110,121
35,110
111,55
148,17
18,138
1,118
23,104
77,134
119,15
52,85
121,6
28,55
88,85
127,106
87,47
5,17
70,117
94,44
87,116
4,61
112,40
108,73
37,47
25,83
28,113
40,41
12,22
110,126
142,21
7,60
123,142
115,22
127,146
113,91
26,133
1,28
100,95
127,50
54,104
52,78
95,2
85,9
125,107
82,12
67,16
147,49
45,122
3,52
65,34
29,147
138,122
44,108
8,112
70,66
101,54
133,138
73,71
26,41
133,32
39,8
88,13
133,13
137,98
57,4
144,69
59,128
108,125
38,9
122,65
44,1
34,102
46,86
68,86
121,105
64,115
2,107
94,22
26,2
140,33
44,76
87,8
98,62
30,127
13,57
141,124
63,86
38,59
43,13
69,132
64,84
63,79
91,17
41,2
87,60
118,20
102,18
98,126
8,31
101,129
116,121
48,84
51,75
82,59
130,149
69,2
1,149
67,70
122,21
8,104
61,94
135,24
87,30
148,99
76,106
57,128
91,73
14,118
86,22
72,136
141,137
84,149
93,18
63,24
103,144
88,67
13,67
136,30
106,80
52,139
36,31
62,49
147,60
47,7
118,47
133,80
126,81
138,114
67,54
144,146
134,70
65,127
78,56
142,23
142,139
144,52
148,32
119,38
55,13
58,28
28,67
97,118
53,91
124,68
84,4
108,9
31,45
19,87
140,7
135,33
27,69
117,143
11,137
137,86
53,94
86,99
44,13
37,126
64,145
110,111
138,66
48,117
40,133
74,143
96,4
89,88
82,58
81,144
145,42
63,40
80,119
7,69
46,17
103,38
85,38
63,102
58,94
63,84
134,74
95,99
14,120
28,80
107,103
39,145
11,80
94,2
133,2
133,44
146,17
94,18
97,112
70,100
5,97
147,129
145,141
41,144
94,19
25,118
76,91
110,58
134,55
3,87
34,3
120,85
144,119
38,34
30,98
61,37
13,43
136,36
19,105
15,31
132,7
143,32
76,34
105,74
45,88
32,105
123,19
80,98
138,81
112,104
109,122
51,104
52,102
50,32
86,127
21,25
60,69
27,38
147,83
79,26
31,12
51,55
129,81
69,79
126,57
144,90
50,3
12,140
130,93
137,51
76,89
136,12
54,144
6,122
61,132
118,128
5,45
61,27
146,54
79,70
104,72
25,130
14,87
36,12
26,148
67,12
18,47
139,91
137,43
113,97
114,14
68,73
98,74
115,17
86,59
28,143
90,29
101,144
117,89
141,106
91,140
46,117
16,76
101,40
83,119
23,7
85,100
146,76
46,138
35,104
65,146
53,105
68,104
111,76
91,63
121,120
94,28
10,63
135,121
77,115
40,37
107,131
34,57
76,50
86,50
19,25
127,103
108,59
115,148
133,34
5,115
10,45
54,124
29,66
110,143
70,134
112,76
92,54
89,74
25,120
54,61
35,100
62,52
117,95
67,79
103,149
111,35
26,110
149,105
127,99
11,21
10,117
27,24
127,147
67,141
92,39
45,75
119,106
26,54
69,84
126,10
124,123
11,128
45,135
109,67
84,32
69,57
67,43
108,128
46,94
104,20
140,15
140,137
43,1
50,142
140,76
141,77
53,49
13,126
63,33
27,42
29,126
129,16
112,134
98,125
132,47
131,36
23,54
16,10
45,21
29,25
4,92
67,139
83,67
115,71
84,18
18,102
48,107
104,14
76,4
53,115
23,123
91,80
41,83
107,49
56,93
30,12
141,139
98,105
149,57
24,17
114,16
63,94
95,58
24,12
106,99
145,12
13,114
14,82
134,109
28,148
92,68
12,139
138,27
67,36
103,13
99,142
95,76
20,58
141,91
4,41
10,50
53,113
140,146
100,10
37,105
69,10
1,16
97,25
27,145
76,72
9,102
126,2
102,144
3,16
111,53
19,78
38,105
40,114
54,24
136,73
93,56
146,13
101,83
144,15
5,141
31,142
137,10
100,17
102,123
101,10
80,125
60,54
47,55
20,88
20,126
5,28
103,122
105,10
27,6
41,5
126,144
10,98
10,20
59,129
64,132
97,94
95,67
92,148
121,48
79,16
9,58
76,141
141,68
56,102
144,5
43,136
147,18
84,86
60,143
36,138
53,66
64,139
9,40
145,64
1,135
146,33
71,57
62,53
56,44
110,101
2,23
9,75
123,48
70,44
62,112
111,25
94,119
13,47
145,68
52,71
19,101
60,82
143,56
134,71
141,76
65,76
38,122
62,90
73,113
66,39
3,74
75,39
91,116
72,49
141,54
71,80
34,78
78,143
108,98
12,29
5,58
46,67
127,26
100,86
35,71
40,60
15,142
135,32
131,41
119,69
26,52
90,49
109,128
19,1
79,32
17,40
127,8
126,131
107,35
47,53
58,140
99,139
65,14
88,15
72,32
148,76
102,141
43,62
24,22
3,125
134,79
55,148
10,105
101,5
72,23
70,40
77,93
101,96
121,22
113,106
76,54
32,77
98,56
68,138
119,83
113,109
106,147
80,118
73,39
53,93
125,66
133,119
134,72
10,1
46,36
32,58
147,107
119,89
84,59
56,6
90,111
31,111
6,135
145,103
84,89
118,55
133,11
53,52
74,115
131,47
142,77
20,24
146,16
128,27
11,112
77,17
96,134
89,85
77,108
67,90
51,148
6,18
33,144
65,88
97,3
79,111
2,133
28,56
85,32
54,100
134,65
136,124
72,144
59,70
104,64
115,119
25,95
28,29
68,143
106,34
4,115
122,103
105,4
72,4
26,127
11,135
110,19
144,73
75,23
61,42
83,21
36,68
1,39
103,88
21,120
130,114
143,20
70,116
94,81
128,64
3,99
106,146
31,83
112,59
123,111
62,72
33,76
83,6
134,29
38,4
112,93
44,92
147,144
87,121
115,92
144,63
103,17
136,113
87,37
54,142
120,109
105,14
115,63
69,53
102,54
77,91
11,83
23,61
54,79
113,88
21,92
117,112
23,62
28,9
95,138
52,125
49,71
2,20
106,41
76,61
31,134
135,83
143,148
124,27
144,34
89,108
37,1
88,7
75,19
30,16
61,112
52,73
62,148
86,29
41,92
16,63
13,15
89,27
99,78
140,62
82,19
7,126
16,52
66,81
113,37
114,72
76,80
3,105
105,3
111,88
57,18
100,22
145,125
69,94
95,106
58,62
127,48
67,23
4,145
119,105
64,39
8,109
85,140
136,99
143,30
82,39
58,78
83,46
61,118
73,114
135,71
116,50
26,60
71,96
70,1
149,70
135,59
44,37
134,40
50,121
66,33
104,21
139,47
111,145
32,84
99,62
58,138
23,146
69,97
37,106
16,121
117,80
90,26
136,148
104,93
62,12
13,48
49,44
5,68
15,75
22,117
134,54
75,97
76,14
76,87
102,6
112,147
149,2
142,54
138,46
143,61
49,36
102,99
42,114
101,30
149,119
102,135
12,138
60,119
136,41
23,110
44,116
90,124
34,73
98,60
47,147
78,30
128,59
78,92
77,119
124,42
5,44
120,148
82,83
69,67
42,36
107,139
99,126
134,143
53,98
81,15
84,122
126,95
104,66
36,99
44,119
76,119
88,23
116,24
50,88
107,122
19,37
25,88
105,77
147,98
37,12
46,127
12,44
51,110
116,42
1,17
14,52
129,88
141,81
102,127
36,90
44,41
95,21
84,22
100,58
35,117
20,59
142,116
40,96
132,129
77,65
103,47
57,64
119,67
11,85
55,38
55,15
55,130
65,74
103,23
23,63
23,128
101,77
118,77
122,115
104,91
37,124
54,148
130,128
90,74
1,106
108,66
131,33
76,28
74,136
47,89
142,11
23,144
95,96
68,142
114,27
117,87
91,19
32,114
19,140
105,123
19,12
104,79
70,99
64,78
92,61
51,88
120,147
133,12
14,53
30,90
135,79
45,28
73,17
124,32
135,41
86,140
124,75
30,67
119,43
7,120
61,98
123,95
36,134
41,8
85,21
142,137
12,24
33,66
109,114
58,133
27,74
107,3
143,37
63,50
40,126
23,33
66,11
100,101
78,149
78,51
147,65
64,128
34,139
20,120
135,53
17,123
9,59
106,88
11,31
92,130
82,40
20,45
6,138
3,146
65,62
64,112
13,40
28,26
21,40
78,88
139,144
27,53
84,119
110,13
133,10
54,58
121,24
107,1
5,111
78,145
48,82
11,102
19,142
59,50
16,61
59,53
49,54
118,26
94,70
58,8
52,38
32,86
16,144
143,126
35,122
77,92
9,48
148,80
135,16
92,72
80,33
102,28
127,63
80,116
32,16
147,38
17,80
126,14
27,26
36,77
28,150
139,111
115,80
84,126
137,110
69,147
107,13
115,35
65,143
52,105
149,15
85,13
31,137
131,63
31,65
68,140
80,12
116,138
25,82
149,83
143,51
108,104
45,83
101,52
34,109
100,32
103,134
33,31
93,47
46,19
14,85
40,72
49,81
14,79
36,48
41,81
143,76
129,61
137,93
100,85
2,44
75,49
90,100
119,32
74,64
29,79
11,64
56,78
109,13
7,125
96,97
53,119
65,129
127,43
101,104
135,17
52,49
147,81
40,61
133,78
94,61
99,128
34,35
98,86
36,22
92,24
47,107
43,72
87,40
41,94
148,145
143,131
6,139
85,18
22,63
148,27
59,27
43,91
17,27
120,78
117,92
63,92
19,136
37,26
43,88
114,33
5,40
74,113
134,137
21,128
134,131
23,29
49,14
148,54
25,100
126,1
15,24
37,113
56,124
93,97
97,4
146,147
136,108
56,125
29,8
78,22
123,99
115,124
22,92
65,144
76,109
100,120
42,115
21,17
43,97
113,6
29,2
68,21
119,11
2,143
144,147
21,66
52,47
120,144
136,145
32,78
37,66
90,108
149,42
46,104
68,22
68,56
64,56
96,127
30,143
53,84
115,143
128,149
46,146
137,37
105,131
29,132
39,71
98,45
149,142
116,78
15,26
88,57
45,46
34,142
50,67
36,38
129,119
39,117
42,69
126,74
13,143
134,59
72,2
35,5
78,105
120,136
89,76
74,41
47,60
78,133
23,89
12,30
55,76
71,123
11,39
28,93
129,92
43,93
50,71
60,138
120,41
84,136
134,78
6,61
19,83
83,76
49,41
143,85
88,41
46,18
138,2
73,144
54,85
122,99
52,149
87,77
53,83
127,71
53,71
68,38
96,92
140,21
30,122
45,53
48,12
70,5
65,85
20,21
23,19
76,114
141,102
61,43
63,8
82,77
48,130
107,136
68,100
121,44
83,85
13,26
23,143
92,141
31,149
28,71
83,75
42,126
98,71
70,45
98,94
119,31
127,58
120,98
72,143
113,123
108,85
33,79
87,92
111,101
22,128
114,120
31,43
33,56
11,70
91,128
46,139
103,52
45,138
25,6
82,9
69,119
5,83
73,92
60,8
140,65
148,3
75,2
56,62
15,7
36,120
137,47
101,146
131,77
65,28
62,23
41,45
117,62
10,35
59,132
33,10
118,131
25,54
75,43
84,114
138,116
22,115
72,12
138,60
44,140
60,1
7,122
37,117
76,23
96,12
75,126
8,81
87,114
60,128
8,128
120,46
58,27
13,133
4,64
12,130
125,26
127,91
138,30
79,96
34,59
115,82
93,5
107,8
1,27
8,10
13,58
116,57
1,57
41,18
116,27
117,76
15,61
71,45
78,81
28,15
131,100
31,82
120,123
77,107
101,47
66,36
95,89
1,34
120,129
26,13
48,21
127,136
141,149
123,149
2,118
2,15
86,2
107,88
3,96
89,114
124,40
39,97
12,145
51,37
99,58
101,75
114,15
69,83
27,12
97,68
81,142
59,130
149,16
59,65
106,3
142,68
121,128
56,139
17,41
52,84
148,15
45,3
135,142
59,4
38,25
55,30
67,42
46,58
114,52
32,96
5,8
106,42
54,129
75,27
103,89
16,56
67,44
49,80
35,135
97,133
8,116
11,109
149,134
43,77
11,104
27,141
88,138
60,105
95,110
107,75
13,45
56,61
88,91
3,148
86,76
61,14
136,61
58,60
64,79
75,106
92,109
50,40
13,59
37,11
51,7
26,4
42,86
40,89
4,148
122,120
35,147
59,124
131,143
118,87
5,93
40,86
66,14
30,63
78,61
143,73
48,1
43,42
96,81
25,40
105,19
101,127
25,99
60,43
51,33
117,13
14,22
38,121
120,25
116,28
98,84
129,84
19,146
13,116
51,82
3,142
139,147
100,2
12,99
57,3
126,87
80,124
145,37
27,143
95,50
33,148
16,17
108,55
124,91
99,134
11,107
30,22
119,33
121,10
109,119
21,28
110,31
46,107
39,69
20,3
83,123
107,85
14,19
141,65
31,17
36,84
119,94
95,68
18,54
104,26
4,124
73,104
5,54
112,100
120,66
37,58
47,109
48,115
40,105
63,42
60,37
149,48
23,13
76,139
100,62
131,72
66,17
92,51
24,15
138,74
118,50
133,39
10,103
34,75
53,97
107,27
101,85
35,108
18,33
40,82
70,124
92,17
10,85
44,43
2,35
54,15
33,37
73,35
71,34
81,64
79,37
101,11
114,138
60,90
138,54
13,137
53,130
137,50
5,37
148,74
44,124
84,125
133,81
39,34
48,108
105,104
142,36
76,19
91,113
2,149
134,114
72,132
11,108
30,53
37,101
136,72
95,86
114,19
5,127
51,73
79,87
125,109
87,11
86,14
62,30
80,74
129,105
79,10
35,91
42,147
43,31
113,129
42,27
93,119
53,145
138,17
87,109
131,30
77,89
95,129
77,20
70,43
72,70
77,37
34,64
13,4
114,122
72,122
48,102
144,49
14,83
75,85
99,103
45,13
96,69
85,56
83,82
5,117
24,1
64,83
15,25
82,62
1,113
140,14
50,85
123,49
102,11
146,82
44,31
147,97
96,63
88,60
92,129
119,78
114,67
13,88
137,100
94,62
109,71
112,28
58,82
44,138
72,150
102,133
149,76
7,93
120,19
26,109
126,114
105,132
71,136
59,13
7,26
21,123
34,67
54,88
14,135
94,31
38,49
96,71
58,91
89,4
60,141
39,146
146,20
111,104
109,10
66,97
100,57
44,56
86,42
27,31
8,145
57,27
122,56
113,147
97,129
13,24
134,16
6,133
89,124
